0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.0,0.0,0.30534351145038163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2786885245901639,0.0,0.0,0.0,0.0,0.2790697674418605,0.0,0.0
0.0,0.0,0.3282442748091603,0.296875,0.34259259259259256,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.2846153846153846,0.3007518796992481,0.2870370370370371,0.303030303030303,0.29508196721311475,0.0,0.2833333333333333,0.0,0.2870370370370371,0.31007751937984496,0.0,0.39814814814814814
0.30534351145038163,0.3282442748091603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824427480916031,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824427480916031,0.0,0.0
0.0,0.296875,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.2890625,0.0,0.3076923076923077,0.27819548872180455,0.0,0.0,0.296875,0.2727272727272727,0.0,0.0,0.0,0.34883720930232553,0.0,0.296875
0.0,0.34259259259259256,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3113207547169812,0.0,0.2704918032786885,0.0,0.0,0.0,0.33333333333333337,0.3023255813953488,0.0,0.2962962962962963
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273972602739726,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2785714285714286,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.33333333333333337,0.0,0.2890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27692307692307694,0.29323308270676696,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.3023255813953488,0.0,0.3055555555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2846153846153846,0.2824427480916031,0.3076923076923077,0.0,0.0,0.0,0.0,0.2857142857142857,0.27692307692307694,0.0,0.0,0.2706766917293233,0.0,0.2954545454545454,0.0,0.28787878787878785,0.27692307692307694,0.0,0.0,0.3076923076923077,0.0,0.0
0.0,0.3007518796992481,0.2857142857142857,0.27819548872180455,0.0,0.0,0.0,0.0,0.0,0.29323308270676696,0.0,0.2706766917293233,0.0,0.0,0.2706766917293233,0.3007518796992481,0.0,0.0,0.0,0.0,0.3308270676691729,0.0,0.0
0.0,0.2870370370370371,0.0,0.0,0.3113207547169812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704918032786885,0.0,0.30833333333333335,0.0,0.0,0.3178294573643411,0.0,0.34259259259259256
0.0,0.303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.2785714285714286,0.2954545454545454,0.2706766917293233,0.0,0.0,0.0,0.2803030303030303,0.0,0.0,0.0,0.3560606060606061,0.0,0.0
0.2786885245901639,0.29508196721311475,0.0,0.296875,0.2704918032786885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3007518796992481,0.2704918032786885,0.0,0.0,0.2727272727272727,0.3114754098360656,0.0,0.0,0.31007751937984496,0.0,0.319672131147541
0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.2785714285714286,0.0,0.0,0.28787878787878785,0.0,0.0,0.2803030303030303,0.2727272727272727,0.0,0.0,0.0,0.0,0.2954545454545454,0.28888888888888886,0.0
0.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27692307692307694,0.0,0.30833333333333335,0.0,0.3114754098360656,0.0,0.0,0.0,0.0,0.3178294573643411,0.0,0.29166666666666663
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2797202797202797,0.0,0.0
0.0,0.2870370370370371,0.0,0.0,0.33333333333333337,0.0,0.0,0.273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778
0.2790697674418605,0.31007751937984496,0.2824427480916031,0.34883720930232553,0.3023255813953488,0.0,0.0,0.0,0.0,0.3023255813953488,0.0,0.3076923076923077,0.3308270676691729,0.3178294573643411,0.3560606060606061,0.31007751937984496,0.2954545454545454,0.3178294573643411,0.2797202797202797,0.0,0.0,0.274074074074074,0.28682170542635654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28888888888888886,0.0,0.0,0.0,0.274074074074074,0.0,0.0
0.0,0.39814814814814814,0.0,0.296875,0.2962962962962963,0.0,0.0,0.0,0.0,0.3055555555555556,0.0,0.0,0.0,0.34259259259259256,0.0,0.319672131147541,0.0,0.29166666666666663,0.0,0.2777777777777778,0.28682170542635654,0.0,0.0
