closeness_centrality,eigenvector_centrality,betweenness_centrality,harmonic_centrality,load_centrality,degrees,average_shortest_path,average_clustering,omega,sigma,density,neuron
0.0,0.0,0.0,0.0,0.0,0,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N1
0.3768115942028986,0.006161275854281375,0.0,0.38000000000000006,0.0,1,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N2
1.0,1.0,1.0,1.0,1.0,13,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N3
0.8387096774193549,0.8701039422104936,0.2531608935515963,0.8842105263157896,0.2515663307000817,10,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N4
0.07202216066481995,7.505977300297232e-10,0.0,0.06315789473684211,0.0,1,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N5
0.5531914893617021,0.1624566223220658,0.0,0.5652631578947368,0.0,2,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N6
0.7222222222222223,0.3990853700301035,0.13745138826083025,0.7315789473684211,0.14387087986924543,5,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N7
0.07202216066481995,7.505977300297232e-10,0.0,0.06315789473684211,0.0,1,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N8
0.7222222222222223,0.7770872643988851,0.01486840915257303,0.7947368421052633,0.014927812585126668,8,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N9
0.7878787878787881,0.7654602433887863,0.06026046848150494,0.8263157894736842,0.0622854807954236,8,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N10
0.590909090909091,0.11284762859229229,0.0,0.5631578947368421,0.0,1,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N11
0.5416666666666667,0.09318293051296957,0.0,0.5336842105263156,0.0,1,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N12
0.7878787878787881,0.6391307574529853,0.2708872207651262,0.8263157894736842,0.26609915554344865,8,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N13
0.7647058823529413,0.7479046633907219,0.05225648910192638,0.8105263157894738,0.05246526831925905,8,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N14
0.8666666666666668,0.9544534238134282,0.1698652437369992,0.9210526315789473,0.1684009806592209,11,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N15
0.7647058823529413,0.6138654757459201,0.14348376594012843,0.7947368421052632,0.14739852901116862,7,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N16
0.8666666666666668,0.9878809906344186,0.13508184860269515,0.9210526315789473,0.13753745573413237,11,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N17
0.8387096774193549,0.8316383250840294,0.14500316541557387,0.8631578947368421,0.15104876055570696,9,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N18
0.8666666666666668,0.8257366074795953,0.7193180790449492,0.9210526315789473,0.7184282211931357,11,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N19
0.5098039215686275,0.05459972241496826,0.4102378583702632,0.5210526315789471,0.4118768727867066,2,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N20
0.7647058823529413,0.7287398309404396,0.06175273582346027,0.8105263157894738,0.06199945518932172,8,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N21
0.5200000000000001,0.11716145414721939,0.0,0.5336842105263155,0.0,2,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N22
0.7428571428571429,0.47768019275940227,0.7794519309035003,0.7578947368421054,0.7825660582947426,6,1.0017543859649123,0.49815522641609605,-0.24710054376789747,1.2268610059695302,0.2648221343873518,N23
