closeness_centrality,eigenvector_centrality,betweenness_centrality,harmonic_centrality,load_centrality,degrees,average_shortest_path,average_clustering,omega,sigma,density,neuron
0.5067750677506776,0.5444506358012602,0.04912919788223253,0.5,0.04958592762352878,5,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N1
1.0,1.0,1.0,1.0,1.0,10,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N2
0.5067750677506776,0.3280425289031612,0.2781473657659929,0.5,0.27953434603605976,5,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N3
0.7657657657657658,0.7882401820174032,0.6733879671421054,0.7941176470588236,0.6902150472211519,8,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N4
0.7657657657657658,0.729387501402084,0.439992142044669,0.7352941176470588,0.44082179000953203,7,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N5
0.6296296296296295,0.7069504374268901,0.15322770365807223,0.6176470588235293,0.1512550618235409,6,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N6
0.5666666666666668,0.692677900912203,0.35604783651572436,0.6470588235294119,0.34043847729531307,7,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N7
0.5067750677506776,0.4448301959186739,0.10522141729380746,0.5,0.11191108767517798,5,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N8
0.5067750677506776,0.366413103033578,0.49137443884740273,0.5588235294117648,0.5049621081523243,6,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N9
0.695906432748538,0.5660247172143559,0.5487084092248516,0.7058823529411764,0.5447299572068875,7,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N10
0.34343434343434337,0.2684602708316074,0.10247113292798572,0.35294117647058837,0.10280487557547612,4,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N11
0.5666666666666668,0.5639519532475256,0.39270374295755006,0.6470588235294119,0.3947613929056725,7,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N12
0.7657657657657658,0.8445057509756062,0.4838366224373727,0.7941176470588236,0.48526578376295443,8,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N13
0.29382716049382707,0.45861571709317656,0.11236876123214677,0.38235294117647095,0.11641349098505281,5,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N14
0.0,0.0,0.0,0.0,0.0,2,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N15
0.4497354497354498,0.43073284593473676,0.11983866938623061,0.47058823529411775,0.12275471366472643,5,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N16
0.2009456264775414,0.1500495198794252,0.12066812022671657,0.2647058823529416,0.12547914089277387,4,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N17
0.2009456264775414,0.1968920891446673,0.046073326364652785,0.2647058823529416,0.04686961283387756,4,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N18
0.4497354497354498,0.2978246648821136,0.22385714043184798,0.47058823529411775,0.23871864035532475,5,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N19
0.5067750677506776,0.29159911502412117,0.2985174172550028,0.5,0.32287504816760293,5,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N20
0.7657657657657658,0.8047133112245367,0.8126459724340988,0.8529411764705884,0.8072011411496678,9,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N21
0.4497354497354498,0.3865941164914708,0.16331207966608544,0.47058823529411775,0.1650069969781167,5,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N22
0.5067750677506776,0.5188545371604679,0.08865422813778583,0.5,0.0885797148477904,5,1.8695652173913044,0.2759144237405107,0.4639218478088909,1.1086070486693835,0.2648221343873518,N23
