closeness_centrality,eigenvector_centrality,betweenness_centrality,harmonic_centrality,load_centrality,degrees,average_shortest_path,average_clustering,omega,sigma,density,neuron
1.0,1.0,1.0,1.0,1.0,11,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N1
0.5970394736842107,0.5893584626157145,0.3392044541999036,0.6176470588235292,0.3419191249409856,7,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N2
0.34375000000000017,0.3262144467709849,0.13890874621704774,0.38235294117647045,0.15078111323887478,5,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N3
0.40243902439024415,0.48396990574868204,0.08934144352103494,0.4705882352941176,0.09409006275429282,6,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N4
0.40243902439024415,0.4397686033133193,0.22299814513310007,0.4705882352941176,0.22339149024205227,6,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N5
0.40243902439024415,0.35494620256123116,0.11304059607675183,0.4117647058823527,0.11930848270411062,5,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N6
0.7447916666666671,0.7000916879079783,0.44952809540755106,0.7352941176470587,0.46713330115164486,8,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N7
0.34375000000000017,0.4029067049791807,0.10659422503408988,0.38235294117647045,0.10744457941892605,5,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N8
0.34375000000000017,0.36947091832327345,0.10213498644278098,0.38235294117647045,0.10711303729716257,5,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N9
0.528846153846154,0.311469514127435,0.3158178577389519,0.5294117647058821,0.34189790624519273,6,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N10
0.1833333333333333,0.22241313172571509,0.07330345811433411,0.2352941176470588,0.07233559489265994,4,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N11
0.7447916666666671,0.6794707362291955,0.47173217485505897,0.7352941176470587,0.4923251977317216,8,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N12
0.5970394736842107,0.44716304692267866,0.3774520301187556,0.6176470588235292,0.3994377045614893,7,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N13
0.7447916666666671,0.7453698703020125,0.5579181402203796,0.7941176470588235,0.5861929946475842,9,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N14
0.1833333333333333,0.273897573318844,0.03696822162667733,0.2352941176470588,0.03653859415531026,4,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N15
0.6689189189189192,0.5279053804772971,0.3355577039959942,0.6470588235294115,0.35385994599841925,7,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N16
0.1833333333333333,0.20366567252115797,0.049609816623260465,0.2352941176470588,0.054140563250279834,4,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N17
0.528846153846154,0.5326274347824096,0.14291922668740928,0.5294117647058821,0.14946290176274318,6,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N18
0.23437500000000006,0.16921100088283256,0.08823608141259608,0.26470588235294107,0.09238726241691557,4,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N19
0.08776595744680857,0.15904918563458573,0.0,0.1176470588235294,0.0,3,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N20
0.5970394736842107,0.5896266939719619,0.31543601968867213,0.6176470588235292,0.31247181891965015,7,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N21
0.0,0.0,0.0014549210658084102,0.0,0.0008020667009702237,2,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N22
0.23437500000000006,0.3506609688777118,0.07859486746676828,0.3235294117647059,0.08532143671789216,5,1.8537549407114624,0.24427191166321602,0.5102547936202246,0.9185514889087787,0.2648221343873518,N23
