0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.0,0.02380486218032844,0.026794958399444874,0.027744226479333674,0.0,0.05081532136035476,0.021321498310311285,0.0,0.02828843197310234,0.04422801327893048,0.0,0.022098261342542832,0.0,0.027599089272250764,0.026100142309355027,0.020789033591233262,0.0,0.0,0.023039760623070712,0.0,0.0,0.0,0.0
0.02301370260523279,0.0,0.021813365850907825,0.021126580094944187,0.0,0.030795516530122604,0.02337748678143135,0.0,0.022549128895489594,0.02357636174949632,0.0,0.021934042986670878,0.0,0.0,0.021884434895992858,0.02106413451169889,0.0,0.02162190305734962,0.021541756300743894,0.02583220895967131,0.0,0.022163545289282528,0.0
0.0,0.0,0.0,0.0,0.0,0.02114078072081994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023828249837516434,0.0,0.0,0.0
0.02641027958209316,0.0,0.0,0.0,0.0,0.025424498939407385,0.0210419775774448,0.0,0.0,0.023721083717956996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.020226143845114997,0.0,0.0,0.02103459204507451,0.022200492892166364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020221926655668937,0.0,0.0,0.0,0.0,0.0,0.03012597876850257,0.0,0.0,0.0,0.0,0.024367853212610646,0.0,0.0,0.0,0.0,0.0,0.0,0.020445193860213994,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.031950767815271994,0.0,0.0,0.021726347861528005,0.024617234616220892,0.0,0.0,0.0,0.0,0.02459780996023615,0.0,0.048694862913728806,0.0,0.02158183591736469,0.022342768056698263,0.0,0.020068461595991467,0.0,0.022311472381137766,0.02685562019128377,0.0
0.0,0.0,0.0,0.01988535234386545,0.0,0.04405824770202266,0.024269865349864715,0.0,0.0,0.025249781239147957,0.0,0.0,0.0,0.02158514663363399,0.0,0.0,0.0,0.0,0.01995835966995843,0.0,0.0,0.0,0.0
0.0,0.0,0.024888971901894846,0.0,0.0,0.03256254089193523,0.020193131153792142,0.0,0.0,0.0,0.0,0.022736578124877987,0.0,0.0,0.0,0.0,0.0,0.0,0.02229646478528427,0.02789539999724019,0.0,0.020369746592581974,0.0
0.024549074244110916,0.0245205312613643,0.02395876538413483,0.0,0.0,0.03342872426186995,0.028813997894114846,0.028826304391203563,0.030005949201223577,0.029225902537345524,0.0,0.0,0.022917964983230867,0.03819973623077445,0.028373635718358315,0.025438614874027186,0.021436115144003013,0.02258946169201201,0.026016559650447,0.0,0.02166205311030641,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03694518983737451,0.0,0.0,0.0
0.02338960267190318,0.0,0.02759517101153572,0.0,0.0,0.02162850219161903,0.02532370368250424,0.0,0.0,0.020194947452892048,0.0,0.02035177755519424,0.0,0.026165720729743696,0.0,0.022799648170269953,0.021874596691656877,0.0,0.020545650855569995,0.0,0.0,0.02129221497637524,0.0
0.03898421520763583,0.0,0.056044585126952505,0.0,0.0,0.022631615558325446,0.020692429162030002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020464936875533513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025770530029209177,0.0,0.020687525053029867,0.0,0.022539504501381674,0.024791351441746427,0.026598903728687905,0.0,0.037832168568767595,0.02707811601128293,0.0,0.0,0.0,0.0,0.0,0.02239162136969296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021467147982001878,0.0,0.029238453411814073,0.0,0.0,0.0242551717562334,0.02461299021252023,0.0,0.0,0.0,0.0,0.02027329640099645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.025011888341727954,0.0,0.0,0.0,0.02470862837550177,0.02360153211318855,0.0,0.0,0.0,0.022645670852416158,0.0,0.0,0.0,0.0,0.0,0.0,0.020113154065171224,0.021787162702352373,0.0,0.020710846180868114,0.0
0.0,0.0,0.0,0.0,0.0,0.02363164583665841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02028118896685595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.021019061698087496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020423347584320163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02011580326744984,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04555120639854736,0.0,0.0,0.0
0.0,0.023180576525100017,0.02184108436111244,0.0,0.0,0.021332494755908347,0.0,0.0,0.026440980642149402,0.025829893268904766,0.0,0.020832039661594217,0.0,0.021057210890743687,0.02262539708641921,0.021450776516613094,0.0,0.01996857761889968,0.0,0.027835650961356397,0.0,0.021747836855248726,0.0
