closeness_centrality,eigenvector_centrality,betweenness_centrality,harmonic_centrality,load_centrality,degrees,average_shortest_path,average_clustering,omega,sigma,density,neuron
0.0,0.0,0.0,0.0,0.0,2,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N1
0.0677506775067751,0.09097349303069473,0.05780086777803153,0.15384615384615394,0.05777909670939244,5,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N2
0.8230452674897117,0.942958141343068,0.6135179264672302,0.8846153846153846,0.6112390855238379,17,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N3
0.36764705882352944,0.5826733638437521,0.08022036994747664,0.4807692307692307,0.08019015442913723,10,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N4
0.8230452674897117,0.9457924814828997,0.5068691482073535,0.8846153846153846,0.5051967173821237,17,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N5
0.36764705882352944,0.5270757674358016,0.16158597853391188,0.4807692307692307,0.16012520972914981,10,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N6
0.1424501424501424,0.14930152985435802,0.0726341630509249,0.19230769230769226,0.07527478798808397,5,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N7
0.5376344086021506,0.7942110742199345,0.12237382964147073,0.6538461538461539,0.12167988768790022,13,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N8
0.6704980842911876,0.9022624295490778,0.21898492806576858,0.7692307692307692,0.21844292513668068,15,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N9
0.10416666666666674,0.1777399129556709,0.019781913678922135,0.1730769230769231,0.019774462693892464,5,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N10
0.6704980842911876,0.8677489244683593,0.3080977392098654,0.7692307692307692,0.3067638364169702,15,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N11
0.1424501424501424,0.29577523296916725,0.004521580269467917,0.23076923076923078,0.004519877187175418,6,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N12
0.3174603174603174,0.5211686626900837,0.03470312856816626,0.423076923076923,0.03536803898964766,9,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N13
0.42087542087542074,0.6314758398021365,0.09416190911166937,0.5384615384615384,0.09386278292034289,11,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N14
0.36764705882352944,0.528958099623828,0.12324046585978539,0.4807692307692307,0.12368369990754802,10,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N15
0.1424501424501424,0.2514344693222793,0.0,0.19230769230769226,0.0,5,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N16
0.8230452674897117,0.935544121211239,0.6792669559260107,0.8846153846153846,0.6796689988928585,17,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N17
0.3174603174603174,0.5790179182126753,0.016041333637816863,0.423076923076923,0.016035291566320064,9,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N18
0.36764705882352944,0.6120933453515869,0.040683946106417006,0.4807692307692307,0.04119594124159657,10,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N19
1.0,1.0,1.0,1.0,1.0,19,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N20
0.42087542087542074,0.6209133828788725,0.1940283169673442,0.5384615384615384,0.19254779541848815,11,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N21
0.1827485380116959,0.4098701194423659,0.00575473852477735,0.2884615384615385,0.005752570965495985,7,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N22
0.1827485380116959,0.2088673880100453,0.04522836263987214,0.24999999999999994,0.048739342335041604,6,1.5494071146245059,0.6846578243401504,-0.021348189485477453,1.0367461369698694,0.4624505928853755,N23
